N,method,evals,best_E,best_F
56,memetic_burst,170564205,1080,1.451852
56,memetic_burst,170564317,764,2.052356
56,memetic_burst,170564429,516,3.038760
56,memetic_burst,170564541,436,3.596330
56,memetic_burst,170564653,424,3.698113
56,memetic_burst,170565773,416,3.769231
56,memetic_burst,170565885,380,4.126316
56,memetic_burst,170567453,360,4.355556
56,memetic_burst,170574288,1092,1.435897
56,memetic_burst,170574400,768,2.041667
56,memetic_burst,170574512,632,2.481013
56,memetic_burst,170574624,564,2.780142
56,memetic_burst,170574736,496,3.161290
56,memetic_burst,170574848,460,3.408696
56,memetic_burst,170574960,448,3.500000
56,memetic_burst,170575072,436,3.596330
56,memetic_burst,170575184,432,3.629630
56,memetic_burst,170575296,420,3.733333
56,memetic_burst,170575520,412,3.805825
56,memetic_burst,170575856,400,3.920000
56,memetic_burst,170576640,380,4.126316
56,memetic_burst,170581010,196,8.000000
56,memetic_burst,170584371,196,8.000000
56,memetic_burst,170587732,196,8.000000
56,memetic_burst,170634786,196,8.000000
56,memetic_burst,170638147,196,8.000000
56,memetic_burst,170648230,196,8.000000
56,memetic_burst,170658313,196,8.000000
56,memetic_burst,170665035,196,8.000000
56,memetic_burst,170675118,196,8.000000
56,memetic_burst,170695284,196,8.000000
56,memetic_burst,170718811,196,8.000000
56,memetic_burst,170728894,196,8.000000
56,memetic_burst,170738977,196,8.000000
56,memetic_burst,170752421,196,8.000000
56,memetic_burst,170762504,196,8.000000
56,memetic_burst,170792753,196,8.000000
56,memetic_burst,170802836,196,8.000000
56,memetic_burst,170806197,196,8.000000
56,memetic_burst,170816280,728,2.153846
56,memetic_burst,170816392,544,2.882353
56,memetic_burst,170816504,492,3.186992
56,memetic_burst,170816616,424,3.698113
56,memetic_burst,170816728,420,3.733333
56,memetic_burst,170816840,392,4.000000
56,memetic_burst,170816952,356,4.404494
56,memetic_burst,170817064,328,4.780488
56,memetic_burst,170823002,1296,1.209877
56,memetic_burst,170823114,992,1.580645
56,memetic_burst,170823226,776,2.020619
56,memetic_burst,170823338,624,2.512821
56,memetic_burst,170823450,524,2.992366
56,memetic_burst,170823562,480,3.266667
56,memetic_burst,170823674,436,3.596330
56,memetic_burst,170824458,424,3.698113
56,memetic_burst,170824794,420,3.733333
56,memetic_burst,170824906,400,3.920000
56,memetic_burst,170825354,360,4.355556
56,memetic_burst,170825466,356,4.404494
56,memetic_burst,170836446,196,8.000000
56,memetic_burst,170843168,196,8.000000
56,memetic_burst,170849890,196,8.000000
56,memetic_burst,170853251,196,8.000000
56,memetic_burst,170896944,196,8.000000
56,memetic_burst,170917110,196,8.000000
56,memetic_burst,170937276,196,8.000000
56,memetic_burst,170954081,196,8.000000
56,memetic_burst,171001135,196,8.000000
56,memetic_burst,171021301,196,8.000000
56,memetic_burst,171058272,196,8.000000
56,memetic_burst,171091882,1316,1.191489
56,memetic_burst,171091994,780,2.010256
56,memetic_burst,171092106,616,2.545455
56,memetic_burst,171092218,548,2.861314
56,memetic_burst,171092330,476,3.294118
56,memetic_burst,171092442,456,3.438596
56,memetic_burst,171093114,416,3.769231
56,memetic_burst,171093226,396,3.959596
56,memetic_burst,171093338,384,4.083333
56,memetic_burst,171094570,376,4.170213
56,memetic_burst,171094682,348,4.505747
56,memetic_burst,171105326,1336,1.173653
56,memetic_burst,171105438,928,1.689655
56,memetic_burst,171105550,720,2.177778
56,memetic_burst,171105662,612,2.562092
56,memetic_burst,171105774,488,3.213115
56,memetic_burst,171105886,476,3.294118
56,memetic_burst,171105998,440,3.563636
56,memetic_burst,171106110,420,3.733333
56,memetic_burst,171106222,368,4.260870
56,memetic_burst,171128853,196,8.000000
56,memetic_burst,171132214,196,8.000000
56,memetic_burst,171152380,196,8.000000
56,memetic_burst,171169185,196,8.000000
56,memetic_burst,171179268,196,8.000000
56,memetic_burst,171196073,196,8.000000
56,memetic_burst,171202795,196,8.000000
56,memetic_burst,171206156,196,8.000000
56,memetic_burst,171233044,196,8.000000
56,memetic_burst,171246488,196,8.000000
56,memetic_burst,171253210,196,8.000000
56,memetic_burst,171256571,196,8.000000
56,memetic_burst,171280098,196,8.000000
56,memetic_burst,171300264,196,8.000000
56,memetic_burst,171313708,196,8.000000
56,memetic_burst,171343957,196,8.000000
56,memetic_burst,171370845,1220,1.285246
56,memetic_burst,171370957,796,1.969849
56,memetic_burst,171371069,576,2.722222
56,memetic_burst,171371181,556,2.820144
56,memetic_burst,171371293,480,3.266667
56,memetic_burst,171371517,440,3.563636
56,memetic_burst,171371741,416,3.769231
56,memetic_burst,171371853,412,3.805825
56,memetic_burst,171372637,396,3.959596
56,memetic_burst,171374206,196,8.000000
56,memetic_burst,171377567,196,8.000000
56,memetic_burst,171380928,776,2.020619
56,memetic_burst,171381040,640,2.450000
56,memetic_burst,171381152,548,2.861314
56,memetic_burst,171381264,520,3.015385
56,memetic_burst,171381376,484,3.239669
56,memetic_burst,171381488,456,3.438596
56,memetic_burst,171381600,436,3.596330
56,memetic_burst,171381824,428,3.663551
56,memetic_burst,171381936,376,4.170213
56,memetic_burst,171382608,364,4.307692
56,memetic_burst,171431343,196,8.000000
56,memetic_burst,171438065,196,8.000000
56,memetic_burst,171441426,196,8.000000
56,memetic_burst,171448148,196,8.000000
56,memetic_burst,171454870,196,8.000000
56,memetic_burst,171491841,196,8.000000
56,memetic_burst,171498563,196,8.000000
56,memetic_burst,171508646,196,8.000000
56,memetic_burst,171522090,196,8.000000
56,memetic_burst,171528812,196,8.000000
56,memetic_burst,171538895,196,8.000000
56,memetic_burst,171559061,196,8.000000
56,memetic_burst,171572505,196,8.000000
56,memetic_burst,171575866,196,8.000000
56,memetic_burst,171602754,196,8.000000
56,memetic_burst,171612837,196,8.000000
56,memetic_burst,171633003,1164,1.347079
56,memetic_burst,171633115,860,1.823256
56,memetic_burst,171633227,744,2.107527
56,memetic_burst,171633339,632,2.481013
56,memetic_burst,171633451,572,2.741259
56,memetic_burst,171633563,456,3.438596
56,memetic_burst,171633787,448,3.500000
56,memetic_burst,171634123,416,3.769231
56,memetic_burst,171634235,412,3.805825
56,memetic_burst,171635355,396,3.959596
56,memetic_burst,171635467,384,4.083333
56,memetic_burst,171643086,196,8.000000
56,memetic_burst,171646447,196,8.000000
56,memetic_burst,171649808,988,1.587045
56,memetic_burst,171649920,724,2.165746
56,memetic_burst,171650032,664,2.361446
56,memetic_burst,171650144,580,2.703448
56,memetic_burst,171650368,556,2.820144
56,memetic_burst,171650480,472,3.322034
56,memetic_burst,171650704,432,3.629630
56,memetic_burst,171651376,416,3.769231
56,memetic_burst,171652496,408,3.843137
56,memetic_burst,171652608,380,4.126316
56,memetic_burst,171669974,196,8.000000
56,memetic_burst,171706945,196,8.000000
56,memetic_burst,171710306,196,8.000000
56,memetic_burst,171713667,196,8.000000
56,memetic_burst,171717028,196,8.000000
56,memetic_burst,171737194,196,8.000000
56,memetic_burst,171740555,196,8.000000
56,memetic_burst,171757360,196,8.000000
56,memetic_burst,171760721,196,8.000000
56,memetic_burst,171764082,196,8.000000
56,memetic_burst,171767443,196,8.000000
56,memetic_burst,171784248,196,8.000000
56,memetic_burst,171790970,196,8.000000
56,memetic_burst,171817858,196,8.000000
56,memetic_burst,171831302,196,8.000000
56,memetic_burst,171834663,196,8.000000
56,memetic_burst,171858190,196,8.000000
56,memetic_burst,171864912,196,8.000000
56,memetic_burst,171874995,196,8.000000
56,memetic_burst,171881717,196,8.000000
56,memetic_burst,171895161,1028,1.525292
56,memetic_burst,171895273,840,1.866667
56,memetic_burst,171895385,648,2.419753
56,memetic_burst,171895497,572,2.741259
56,memetic_burst,171895609,472,3.322034
56,memetic_burst,171895721,404,3.881188
56,memetic_burst,171898522,912,1.719298
56,memetic_burst,171898634,708,2.214689
56,memetic_burst,171898746,568,2.760563
56,memetic_burst,171898858,484,3.239669
56,memetic_burst,171898970,416,3.769231
56,memetic_burst,171899082,412,3.805825
56,memetic_burst,171899194,400,3.920000
56,memetic_burst,171899306,388,4.041237
56,memetic_burst,171901658,368,4.260870
56,memetic_burst,171925410,196,8.000000
56,memetic_burst,171928771,196,8.000000
56,memetic_burst,171952298,576,2.722222
56,memetic_burst,171952410,548,2.861314
56,memetic_burst,171952634,540,2.903704
56,memetic_burst,171952746,472,3.322034
56,memetic_burst,171953082,444,3.531532
56,memetic_burst,171953642,432,3.629630
56,memetic_burst,171953754,412,3.805825
56,memetic_burst,171953866,368,4.260870
56,memetic_burst,171965742,196,8.000000
56,memetic_burst,171969103,196,8.000000
56,memetic_burst,172009435,196,8.000000
56,memetic_burst,172043045,196,8.000000
56,memetic_burst,172053128,196,8.000000
56,memetic_burst,172066572,196,8.000000
56,memetic_burst,172076655,196,8.000000
56,memetic_burst,172083377,196,8.000000
56,memetic_burst,172096821,196,8.000000
56,memetic_burst,172120348,196,8.000000
56,memetic_burst,172160680,1088,1.441176
56,memetic_burst,172160792,844,1.857820
56,memetic_burst,172160904,664,2.361446
56,memetic_burst,172161016,612,2.562092
56,memetic_burst,172161128,528,2.969697
56,memetic_burst,172161576,504,3.111111
56,memetic_burst,172161688,428,3.663551
56,memetic_burst,172161800,384,4.083333
56,memetic_burst,172177485,196,8.000000
56,memetic_burst,172180846,196,8.000000
56,memetic_burst,172187568,1280,1.225000
56,memetic_burst,172187680,896,1.750000
56,memetic_burst,172187792,664,2.361446
56,memetic_burst,172187904,536,2.925373
56,memetic_burst,172188016,492,3.186992
56,memetic_burst,172188128,440,3.563636
56,memetic_burst,172188464,428,3.663551
56,memetic_burst,172188576,400,3.920000
56,memetic_burst,172189360,376,4.170213
56,memetic_burst,172190032,356,4.404494
56,memetic_burst,172190144,288,5.444444
56,memetic_burst,172211095,196,8.000000
56,memetic_burst,172251427,196,8.000000
56,memetic_burst,172261510,196,8.000000
56,memetic_burst,172264871,196,8.000000
56,memetic_burst,172271593,196,8.000000
56,memetic_burst,172274954,196,8.000000
56,memetic_burst,172285037,196,8.000000
56,memetic_burst,172298481,196,8.000000
56,memetic_burst,172308564,196,8.000000
56,memetic_burst,172311925,196,8.000000
56,memetic_burst,172348896,196,8.000000
56,memetic_burst,172362340,196,8.000000
56,memetic_burst,172365701,196,8.000000
56,memetic_burst,172375784,196,8.000000
56,memetic_burst,172399311,196,8.000000
56,memetic_burst,172406033,196,8.000000
56,memetic_burst,172416116,196,8.000000
56,memetic_burst,172429560,828,1.893720
56,memetic_burst,172429672,608,2.578947
56,memetic_burst,172429784,484,3.239669
56,memetic_burst,172429896,376,4.170213
56,memetic_burst,172432584,372,4.215054
56,memetic_burst,172443004,892,1.757848
56,memetic_burst,172443116,776,2.020619
56,memetic_burst,172443228,568,2.760563
56,memetic_burst,172443340,500,3.136000
56,memetic_burst,172443452,456,3.438596
56,memetic_burst,172443564,452,3.469027
56,memetic_burst,172443676,424,3.698113
56,memetic_burst,172444236,388,4.041237
56,memetic_burst,172463170,196,8.000000
56,memetic_burst,172469892,196,8.000000
56,memetic_burst,172496780,196,8.000000
56,memetic_burst,172500141,196,8.000000
56,memetic_burst,172516946,196,8.000000
56,memetic_burst,172530390,196,8.000000
56,memetic_burst,172577444,196,8.000000
56,memetic_burst,172587527,196,8.000000
56,memetic_burst,172614415,196,8.000000
56,memetic_burst,172617776,196,8.000000
56,memetic_burst,172641303,196,8.000000
56,memetic_burst,172644664,196,8.000000
56,memetic_burst,172651386,196,8.000000
56,memetic_burst,172654747,196,8.000000
56,memetic_burst,172684996,196,8.000000
56,memetic_burst,172691718,196,8.000000
56,memetic_burst,172721967,1072,1.462687
56,memetic_burst,172722079,704,2.227273
56,memetic_burst,172722191,624,2.512821
56,memetic_burst,172722303,528,2.969697
56,memetic_burst,172722415,516,3.038760
56,memetic_burst,172722527,512,3.062500
56,memetic_burst,172722639,484,3.239669
56,memetic_burst,172722751,432,3.629630
56,memetic_burst,172723087,408,3.843137
56,memetic_burst,172723199,404,3.881188
56,memetic_burst,172723311,376,4.170213
56,memetic_burst,172725103,372,4.215054
56,memetic_burst,172725328,908,1.726872
56,memetic_burst,172725440,692,2.265896
56,memetic_burst,172725552,624,2.512821
56,memetic_burst,172725664,560,2.800000
56,memetic_burst,172725776,500,3.136000
56,memetic_burst,172725888,464,3.379310
56,memetic_burst,172726000,444,3.531532
56,memetic_burst,172726336,424,3.698113
56,memetic_burst,172726448,396,3.959596
56,memetic_burst,172726560,392,4.000000
56,memetic_burst,172726672,380,4.126316
56,memetic_burst,172728240,364,4.307692
56,memetic_burst,172745494,196,8.000000
56,memetic_burst,172748855,196,8.000000
56,memetic_burst,172765660,196,8.000000
56,memetic_burst,172779104,196,8.000000
56,memetic_burst,172802631,196,8.000000
56,memetic_burst,172869851,196,8.000000
56,memetic_burst,172890017,196,8.000000
56,memetic_burst,172893378,196,8.000000
56,memetic_burst,172903461,196,8.000000
56,memetic_burst,172953876,196,8.000000
56,memetic_burst,172990847,1272,1.232704
56,memetic_burst,172990959,892,1.757848
56,memetic_burst,172991071,600,2.613333
56,memetic_burst,172991183,460,3.408696
56,memetic_burst,172991295,416,3.769231
56,memetic_burst,172992303,388,4.041237
56,memetic_burst,172992415,368,4.260870
56,memetic_burst,172994208,832,1.884615
56,memetic_burst,172994320,696,2.252874
56,memetic_burst,172994432,644,2.434783
56,memetic_burst,172994544,560,2.800000
56,memetic_burst,172994656,508,3.086614
56,memetic_burst,172994768,504,3.111111
56,memetic_burst,172995104,476,3.294118
56,memetic_burst,172995440,472,3.322034
56,memetic_burst,172995664,464,3.379310
56,memetic_burst,172995888,456,3.438596
56,memetic_burst,172996000,452,3.469027
56,memetic_burst,172996112,424,3.698113
56,memetic_burst,172996224,412,3.805825
56,memetic_burst,172996784,380,4.126316
56,memetic_burst,172997232,364,4.307692
56,memetic_burst,172997344,320,4.900000
56,memetic_burst,173004291,196,8.000000
56,memetic_burst,173017735,196,8.000000
56,memetic_burst,173027818,196,8.000000
56,memetic_burst,173044623,196,8.000000
56,memetic_burst,173051345,196,8.000000
56,memetic_burst,173074872,196,8.000000
56,memetic_burst,173101760,196,8.000000
56,memetic_burst,173108482,196,8.000000
56,memetic_burst,173111843,196,8.000000
56,memetic_burst,173155536,196,8.000000
56,memetic_burst,173158897,196,8.000000
56,memetic_burst,173182424,196,8.000000
56,memetic_burst,173192507,196,8.000000
56,memetic_burst,173216034,196,8.000000
56,memetic_burst,173222756,196,8.000000
56,memetic_burst,173259727,932,1.682403
56,memetic_burst,173259839,724,2.165746
56,memetic_burst,173259951,648,2.419753
56,memetic_burst,173260063,576,2.722222
56,memetic_burst,173260175,492,3.186992
56,memetic_burst,173260287,476,3.294118
56,memetic_burst,173260399,448,3.500000
56,memetic_burst,173261519,440,3.563636
56,memetic_burst,173261631,404,3.881188
56,memetic_burst,173261743,400,3.920000
56,memetic_burst,173262079,396,3.959596
56,memetic_burst,173262639,384,4.083333
56,memetic_burst,173263088,720,2.177778
56,memetic_burst,173263200,560,2.800000
56,memetic_burst,173263312,468,3.350427
56,memetic_burst,173263424,416,3.769231
56,memetic_burst,173263536,380,4.126316
56,memetic_burst,173263760,364,4.307692
56,memetic_burst,173276532,196,8.000000
56,memetic_burst,173279893,196,8.000000
56,memetic_burst,173289976,196,8.000000
56,memetic_burst,173330308,196,8.000000
56,memetic_burst,173337030,196,8.000000
56,memetic_burst,173340391,196,8.000000
56,memetic_burst,173343752,196,8.000000
56,memetic_burst,173370640,196,8.000000
56,memetic_burst,173390806,196,8.000000
56,memetic_burst,173410972,196,8.000000
56,memetic_burst,173417694,196,8.000000
56,memetic_burst,173431138,196,8.000000
56,memetic_burst,173471470,196,8.000000
56,memetic_burst,173478192,196,8.000000
56,memetic_burst,173491636,196,8.000000
56,memetic_burst,173494997,196,8.000000
56,memetic_burst,173508441,872,1.798165
56,memetic_burst,173508553,620,2.529032
56,memetic_burst,173508665,544,2.882353
56,memetic_burst,173508777,532,2.947368
56,memetic_burst,173508889,424,3.698113
56,memetic_burst,173509001,420,3.733333
56,memetic_burst,173509113,400,3.920000
56,memetic_burst,173511241,392,4.000000
56,memetic_burst,173511577,364,4.307692
56,memetic_burst,173511802,196,8.000000
56,memetic_burst,173515163,196,8.000000
56,memetic_burst,173525246,1668,0.940048
56,memetic_burst,173525358,1060,1.479245
56,memetic_burst,173525470,692,2.265896
56,memetic_burst,173525582,572,2.741259
56,memetic_burst,173525694,520,3.015385
56,memetic_burst,173525806,500,3.136000
56,memetic_burst,173525918,464,3.379310
56,memetic_burst,173526030,428,3.663551
56,memetic_burst,173527038,404,3.881188
56,memetic_burst,173527934,380,4.126316
56,memetic_burst,173528046,368,4.260870
56,memetic_burst,173528158,332,4.722892
56,memetic_burst,173538690,196,8.000000
56,memetic_burst,173552134,196,8.000000
56,memetic_burst,173599188,196,8.000000
56,memetic_burst,173632798,196,8.000000
56,memetic_burst,173646242,196,8.000000
56,memetic_burst,173683213,196,8.000000
56,memetic_burst,173689935,196,8.000000
56,memetic_burst,173713462,196,8.000000
56,memetic_burst,173716823,196,8.000000
56,memetic_burst,173720184,196,8.000000
